Canal,Data,Programa,Episódio Nr.,Título da Obra,Autor(es),Intérprete(s),Editora(s),Tipo de Sincronização,Acervo Sim ou Não,Minutagem,Data da 1ª Exibição (apenas para conferência),Inédito,Rebatida,Reprise,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
GNT,2023-12-21,Olho Mágico - Reforma De Vizinhos,8.0,Lembrança De Um Beijo,Accioly Neto,Fagner,"Unknown Publisher,Peermusic Do Brasil Edições Musicais Ltda.",Fundo Musical ACERVO,Sim,00:01:30,2016-04-27,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-21,Olho Mágico - Reforma De Vizinhos,8.0,Pedras Que Cantam,"Dominguinhos,Fausto Nilo",Fagner,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Universal Music Publishing Mgb Brasil Ltda.",Fundo Musical ACERVO,Sim,00:03:52,2016-04-27,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-21,Papo De Segunda,41.0,Saudade Da Bahia,Dorival Caymmi,Baden Powell,Cap Music Edicoes Ltda,Fundo Musical,Não,00:00:50,2023-12-18,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-21,Tempero De Família,13.0,O Último Pôr Do Sol,"Lenine,Lula Queiroga",Lenine,"HUMAITA EDIÇÕES MUSICAIS LTDA,Boa Musica Brasil Direitos Musicais Ltda",Fundo Musical ACERVO,Sim,00:01:09,2017-06-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-22,Saia Justa,29.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:02:46,2023-09-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-23,Papo De Segunda,41.0,Saudade Da Bahia,Dorival Caymmi,Baden Powell,Cap Music Edicoes Ltda,Fundo Musical,Não,00:00:50,2023-12-18,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-24,Papo De Segunda,41.0,Saudade Da Bahia,Dorival Caymmi,Baden Powell,Cap Music Edicoes Ltda,Fundo Musical,Não,00:00:50,2023-12-18,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-24,Que Marravilha!,1.0,Adeus Saudade,"Marina Elali,Zé Dantas",Marina Elali,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Irmaos Vitale Editores Ltda",Fundo Musical ACERVO,Sim,00:03:47,2016-12-22,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-24,Saia Justa,29.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:02:46,2023-09-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-24,Tempero De Família,13.0,O Último Pôr Do Sol,"Lenine,Lula Queiroga",Lenine,"HUMAITA EDIÇÕES MUSICAIS LTDA,Boa Musica Brasil Direitos Musicais Ltda",Fundo Musical ACERVO,Sim,00:01:09,2017-06-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-25,Tempero De Família,26.0,Admirável Gado Novo,Zé Ramalho,Zé Ramalho,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical ACERVO,Sim,00:02:54,2015-10-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-27,Alma De Cozinheira,5.0,Banho De Folhas,"Emilie Lapa,Luedji Luna",Luedji Luna,Dubas Música - Ltda Epp,Fundo Musical,Não,00:02:12,2023-05-31,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-30,Tempero De Família,26.0,Admirável Gado Novo,Zé Ramalho,Zé Ramalho,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical ACERVO,Sim,00:02:54,2015-10-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-01,Let Love,16.0,Baby Baby,"Andre Silva,Jose Pinheiro,Peter Wolf,Seth Justman,Tropkillaz",Tropkillaz,"Unknown Publisher,Bmg Rights Management Brasil Ltda.,Warner Chappell Edições Musicais Ltda.",Fundo Musical,Não,00:00:50,2023-12-01,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-01,Let Love,16.0,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,Não,00:01:47,2023-12-01,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-03,Tô De Graça,2.0,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Fundo Musical,Não,00:00:10,2022-06-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-03,Tô De Graça,3.0,Casamento,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:07,2022-06-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-03,Vai Que Cola,15.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Fundo Musical ACERVO,Sim,00:00:34,2014-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-04,Os Suburbanos,9.0,Quero Ser Ator Pornô,Edu K,Edu K,Unknown Publisher,Fundo Musical ACERVO,Sim,00:00:24,2015-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-05,Os Suburbanos,9.0,Quero Ser Ator Pornô,Edu K,Edu K,Unknown Publisher,Fundo Musical ACERVO,Sim,00:00:24,2015-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-05,Te Vejo No After,2.0,Ela Une Todas As Coisas,"Jorge Vercillo,Jota Maranhão",Jorge Vercillo,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:00:53,2023-12-05,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-07,Vai Que Cola,15.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Fundo Musical ACERVO,Sim,00:00:34,2014-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-08,Vai Que Cola,15.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Fundo Musical ACERVO,Sim,00:00:34,2014-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-09,Te Vejo No After,2.0,Ela Une Todas As Coisas,"Jorge Vercillo,Jota Maranhão",Jorge Vercillo,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:00:53,2023-12-05,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-10,Os Suburbanos,9.0,Quero Ser Ator Pornô,Edu K,Edu K,Unknown Publisher,Fundo Musical ACERVO,Sim,00:00:24,2015-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-10,Vai Que Cola,22.0,Sorte Grande,Lourenço,Ivete Sangalo,Los Produções E Promoções Artísticas Ltda.,Performance,Não,00:00:30,2023-10-17,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-10,Vai Que Cola,33.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Fundo Musical ACERVO,Sim,00:01:26,2014-10-15,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-11,Cuscuz Na Mão Com Dadá Coelho,1.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:00:11,2023-12-11,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-12,Tô De Graça,18.0,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:29,2022-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-12,Vai Que Cola,22.0,Sorte Grande,Lourenço,Ivete Sangalo,Los Produções E Promoções Artísticas Ltda.,Performance,Não,00:00:30,2023-10-17,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-13,Cuscuz Na Mão Com Dadá Coelho,1.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:00:11,2023-12-11,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-13,Vai Que Cola,7.0,Retirantes,"Dorival Caymmi,Jorge Amado",Dorival Caymmi,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,COPYRIGHTS CONSULTORIA LTDA",Fundo Musical ACERVO,Sim,00:01:25,2016-10-26,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-13,Vai Que Cola,22.0,Sorte Grande,Lourenço,Ivete Sangalo,Los Produções E Promoções Artísticas Ltda.,Performance,Não,00:00:30,2023-10-17,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-14,Tô De Graça,18.0,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:29,2022-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-15,Humor Multishow - Tô De Graça,18.0,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:29,2022-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-15,Te Vejo No After,10.0,Não Deixe O Samba Morrer,"Aloisio,Edson Conceição",Thiago Pantaleão,"Irmaos Vitale Editores Ltda,Unknown Publisher",Performance,Não,00:00:21,2023-12-15,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-15,Vai Que Cola,21.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda, Unknown Publisher, Warner Chappell Edições Musicais Ltda.",Fundo Musical ACERVO,Sim,00:01:31,2014-09-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-15,Vai Que Cola,25.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical,Não,00:00:10,2023-10-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-16,Cuscuz Na Mão Com Dadá Coelho,1.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:00:11,2023-12-11,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-16,Vai Que Cola,22.0,Sorte Grande,Lourenço,Ivete Sangalo,Los Produções E Promoções Artísticas Ltda.,Performance,Não,00:00:30,2023-10-17,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-17,Tô De Graça,18.0,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:29,2022-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-17,Vai Que Cola,24.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Fundo Musical ACERVO,Sim,00:00:12,2014-10-02,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-18,Vai Que Cola,21.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda, Unknown Publisher, Warner Chappell Edições Musicais Ltda.",Fundo Musical ACERVO,Sim,00:01:31,2014-09-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-18,Vai Que Cola,25.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical,Não,00:00:10,2023-10-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-20,Tô De Graça,28.0,O Golpe Tá Aí Cai Quem Quer,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:11,2022-08-03,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-20,Tô De Graça,29.0,Depende,"Thallyson Lima,Tinho Wt,Walber Cassio",Dj Guuga,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:12,2022-08-04,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-20,Vai Que Cola,32.0,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance ACERVO,Sim,00:01:36,2013-08-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-21,Tô De Graça,28.0,O Golpe Tá Aí Cai Quem Quer,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:11,2022-08-03,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-21,Tô De Graça,29.0,Depende,"Thallyson Lima,Tinho Wt,Walber Cassio",Dj Guuga,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:12,2022-08-04,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-21,Vai Que Cola,24.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Fundo Musical ACERVO,Sim,00:00:12,2014-10-02,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-22,Vai Que Cola,19.0,As Novinhas Tão Sensacional,"Alex,Pedro Paulo",Mc Romântico,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:01:01,2017-10-26,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-22,Vai Que Cola,30.0,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical,Não,00:00:24,2023-10-27,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-23,Vai Que Cola,24.0,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Fundo Musical ACERVO,Sim,00:00:12,2014-10-02,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-24,Tô De Graça,28.0,O Golpe Tá Aí Cai Quem Quer,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:11,2022-08-03,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-24,Tô De Graça,29.0,Depende,"Thallyson Lima,Tinho Wt,Walber Cassio",Dj Guuga,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:12,2022-08-04,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-24,Vai Que Cola,28.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:01:18,2014-10-08,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-24,Vai Que Cola,30.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:00:04,2014-10-10,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-25,Vai Que Cola,30.0,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical,Não,00:00:24,2023-10-27,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-26,Vai Que Cola,28.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:01:18,2014-10-08,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-27,Vai Que Cola,28.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:01:18,2014-10-08,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-28,Vai Que Cola,30.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:00:04,2014-10-10,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-29,Vai Que Cola,23.0,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance ACERVO,Sim,00:00:14,2017-11-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-29,Vai Que Cola,30.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:00:04,2014-10-10,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-30,Vai Que Cola,28.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:01:18,2014-10-08,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-30,Vai Que Cola,30.0,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical ACERVO,Sim,00:00:04,2014-10-10,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-12-18,"Memória Off - Burle, Me Treina!",6.0,Savage,Benedict Khan,Ben Khan,Unknown Publisher,Fundo Musical,Não,00:02:28,2020-03-16,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-12-23,"Memória Off - Burle, Me Treina!",6.0,Savage,Benedict Khan,Ben Khan,Unknown Publisher,Fundo Musical,Não,00:02:28,2020-03-16,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-12-24,"Memória Off - Burle, Me Treina!",6.0,Savage,Benedict Khan,Ben Khan,Unknown Publisher,Fundo Musical,Não,00:02:28,2020-03-16,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-15,Setlist,,Onironauta,"Bruno Morais,Kika",Bruno Morais,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher",Performance,,00:04:11,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-18,Setlist,,Onironauta,"Bruno Morais,Kika",Bruno Morais,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher",Performance,,00:04:11,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-19,Setlist,,Onironauta,"Bruno Morais,Kika",Bruno Morais,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher",Performance,,00:04:11,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-21,Setlist,,Canto Da Liberdade,Caio,Caio,Unknown Publisher,Performance,,00:03:57,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Setlist,,3am,João Pedro Santos De Grecci,Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:02:13,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Setlist,,Canto Da Liberdade,Caio,Caio,Unknown Publisher,Performance,,00:03:57,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-26,Setlist,,3am,João Pedro Santos De Grecci,Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:02:13,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-27,Setlist,,Mentes Mirabolantes,"Edgar,Pupillo",Edgar,"Unknown Publisher,Deck Producoes Artisticas Ltda",Performance,,00:03:25,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-27,Setlist,,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda.,IESSI MUSIC LABEL LTDA",Performance,,00:03:01,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-28,Setlist,,Oh Céus,"João Pedro Santos De Grecci,Menestrel,Yan Vinicius Alves",Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:03:12,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-29,Setlist,,Oh Céus,"João Pedro Santos De Grecci,Menestrel,Yan Vinicius Alves",Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:03:12,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-01,Tvz,,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Performance,,00:02:41,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-02,Top Tvz,,Dano Sarrada,"Iuri Rio Branco,Marina Sena",Marina Sena,"Boa Musica Brasil Direitos Musicais Ltda,Unknown Publisher",Performance,,00:03:22,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-04,Tvz,,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Performance,,00:02:41,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-04,Tvz,,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,00:03:00,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-05,Tvz,,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,00:03:00,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-08,Tvz,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-08,Tvz,,Malvadão 3,Xamã,Xamã,Addaf - Associação Defensora De Direitos Autorais,Performance,,00:02:39,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-09,Top Tvz,,Dano Sarrada,"Iuri Rio Branco,Marina Sena",Marina Sena,"Boa Musica Brasil Direitos Musicais Ltda,Unknown Publisher",Performance,,00:03:22,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-11,Tvz,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-12-12,Tvz,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
